COLOR_GrasSurface          
N047.35.54.973 E007.31.45.467
N047.35.51.888 E007.31.43.998
N047.35.52.603 E007.31.43.484
N047.35.52.692 E007.31.43.505
N047.35.52.834 E007.31.43.517
N047.35.53.109 E007.31.43.551
N047.35.53.526 E007.31.43.590
N047.35.54.175 E007.31.43.662
N047.35.54.242 E007.31.43.665
N047.35.54.325 E007.31.43.630
N047.35.54.424 E007.31.43.563
N047.35.55.633 E007.31.42.728
N047.35.56.120 E007.31.42.387
N047.35.56.163 E007.31.42.340
N047.35.56.215 E007.31.42.259
N047.35.56.488 E007.31.41.707
N047.35.56.694 E007.31.41.285
N047.35.57.058 E007.31.40.565

COLOR_HardSurface3         
N047.35.37.792 E007.31.48.596
N047.35.37.859 E007.31.48.814
N047.35.37.491 E007.31.50.123
N047.35.36.819 E007.31.50.587
N047.35.35.669 E007.31.50.252
N047.35.35.621 E007.31.50.107
N047.35.32.052 E007.31.52.572
N047.35.32.007 E007.31.52.763
N047.35.31.784 E007.31.52.757
N047.35.31.494 E007.31.52.960
N047.35.31.520 E007.31.54.924
N047.35.31.429 E007.31.55.674
N047.35.31.264 E007.31.56.357
N047.35.31.437 E007.31.56.262
N047.35.31.547 E007.31.56.221
N047.35.31.675 E007.31.56.202
N047.35.31.828 E007.31.56.202
N047.35.31.958 E007.31.56.230
N047.35.32.096 E007.31.56.299
N047.35.32.196 E007.31.56.374
N047.35.32.290 E007.31.56.455
N047.35.32.379 E007.31.56.559
N047.35.32.433 E007.31.56.503
N047.35.32.495 E007.31.56.471
N047.35.32.616 E007.31.56.408
N047.35.32.747 E007.31.56.335
N047.35.32.915 E007.31.56.217
N047.35.33.581 E007.31.55.763
N047.35.37.918 E007.31.52.731
N047.35.38.027 E007.31.52.641
N047.35.38.121 E007.31.52.533
N047.35.38.201 E007.31.52.371
N047.35.38.261 E007.31.52.191
N047.35.38.325 E007.31.51.972
N047.35.38.393 E007.31.51.663
N047.35.38.447 E007.31.51.433
N047.35.38.508 E007.31.51.275
N047.35.38.574 E007.31.51.153
N047.35.38.662 E007.31.51.052
N047.35.38.768 E007.31.50.963
N047.35.39.470 E007.31.50.468
N047.35.39.590 E007.31.50.389
N047.35.39.705 E007.31.50.343
N047.35.39.810 E007.31.50.325
N047.35.39.910 E007.31.50.338
N047.35.40.003 E007.31.50.378
N047.35.40.085 E007.31.50.432
N047.35.40.372 E007.31.50.722
N047.35.40.465 E007.31.50.792
N047.35.40.536 E007.31.50.824
N047.35.40.604 E007.31.50.821
N047.35.40.701 E007.31.50.791
N047.35.42.920 E007.31.49.260
N047.35.43.240 E007.31.46.980
N047.35.41.560 E007.31.45.986

COLOR_HardSurface3         
N047.35.33.554 E007.32.15.747
N047.35.33.498 E007.32.15.931
N047.35.33.479 E007.32.16.085
N047.35.33.485 E007.32.16.268
N047.35.33.511 E007.32.16.536
N047.35.33.568 E007.32.16.989
N047.35.33.596 E007.32.17.226
N047.35.33.604 E007.32.17.386
N047.35.33.598 E007.32.17.499
N047.35.33.582 E007.32.17.672
N047.35.33.581 E007.32.17.833
N047.35.33.651 E007.32.18.310
N047.35.35.282 E007.32.17.752
N047.35.35.571 E007.32.19.645
N047.35.36.676 E007.32.26.546
N047.35.38.393 E007.32.25.943
N047.35.38.502 E007.32.26.563
N047.35.39.410 E007.32.26.359
N047.35.37.007 E007.32.10.030
N047.35.35.590 E007.32.10.504
N047.35.33.647 E007.31.59.303
N047.35.32.054 E007.31.59.859
N047.35.32.027 E007.31.59.707
N047.35.30.945 E007.32.00.070
N047.35.31.023 E007.32.00.566
N047.35.31.194 E007.32.00.504
N047.35.31.405 E007.32.01.815
N047.35.31.228 E007.32.01.875
N047.35.32.399 E007.32.09.382
N047.35.32.744 E007.32.09.253
N047.35.32.777 E007.32.09.489
N047.35.32.755 E007.32.09.500
N047.35.33.035 E007.32.11.342
N047.35.33.049 E007.32.11.645
N047.35.33.088 E007.32.12.108
N047.35.33.608 E007.32.15.633

COLOR_HardSurface3         
N047.35.22.889 E007.32.23.581
N047.35.24.774 E007.32.22.938
N047.35.23.975 E007.32.17.901
N047.35.22.092 E007.32.18.538

COLOR_HardSurface3         
N047.35.14.749 E007.32.16.329
N047.35.20.772 E007.32.12.192
N047.35.19.132 E007.32.07.050
N047.35.17.903 E007.32.07.913
N047.35.13.127 E007.32.11.190

COLOR_HardSurface3         
N047.34.56.856 E007.31.42.351
N047.34.56.773 E007.31.42.383
N047.34.56.700 E007.31.42.383
N047.34.56.616 E007.31.42.357
N047.34.56.534 E007.31.42.283
N047.34.56.482 E007.31.42.198
