COLOR_Water
N043.39.55.572 E007.13.15.269
N043.39.56.066 E007.13.14.810
N043.39.56.356 E007.13.14.615
N043.39.56.472 E007.13.14.540
N043.39.56.617 E007.13.14.570
N043.39.56.779 E007.13.14.738
N043.40.04.154 E007.13.24.889
N043.40.04.209 E007.13.25.203
N043.40.03.751 E007.13.26.311
N043.40.03.337 E007.13.27.001
N043.40.04.771 E007.13.29.100
N043.40.06.003 E007.13.27.388
N043.40.11.538 E007.13.35.039
N043.40.11.059 E007.13.36.421
N043.40.10.650 E007.13.37.020
N043.40.11.777 E007.13.38.612
N043.40.12.452 E007.13.37.731
N043.40.12.709 E007.13.37.557
N043.40.13.260 E007.13.37.426
N043.40.13.552 E007.13.37.782
N043.40.13.663 E007.13.37.552
N043.40.13.780 E007.13.37.284
N043.40.13.881 E007.13.37.020
N043.40.18.213 E007.13.42.924
N043.40.18.792 E007.13.43.379
N043.40.19.291 E007.13.43.636
N043.40.19.627 E007.13.43.708
N043.40.20.008 E007.13.43.699
N043.40.20.361 E007.13.43.619
N043.40.20.696 E007.13.43.434
N043.40.21.048 E007.13.43.130
N043.40.21.361 E007.13.42.726
N043.40.21.575 E007.13.42.328
N043.40.21.746 E007.13.41.811
N043.40.21.860 E007.13.41.204
N043.40.21.869 E007.13.40.724
N043.40.21.826 E007.13.40.220
N043.40.21.708 E007.13.39.675
N043.40.21.505 E007.13.39.156
N043.40.21.178 E007.13.38.617
N043.40.20.228 E007.13.37.270
N043.40.10.534 E007.13.24.026
N043.40.08.670 E007.13.21.086
N043.40.06.158 E007.13.17.628
N043.40.05.259 E007.13.16.320
N043.40.04.823 E007.13.15.550
N043.40.03.849 E007.13.13.479
N043.40.02.269 E007.13.11.290
N043.40.00.656 E007.13.09.123
N043.40.00.767 E007.13.07.892
N043.40.00.511 E007.13.07.450
N043.40.00.328 E007.13.06.981
N043.40.00.258 E007.13.06.426
N043.40.00.111 E007.13.05.861
N043.39.59.933 E007.13.05.391
N043.39.59.758 E007.13.05.028
N043.39.59.636 E007.13.04.806
N043.39.59.557 E007.13.04.621
N043.39.59.508 E007.13.04.412
N043.39.59.513 E007.13.04.159
N043.39.59.214 E007.13.04.164
N043.39.50.724 E007.12.52.481
N043.39.50.589 E007.12.52.271
N043.39.50.442 E007.12.51.996
N043.39.50.312 E007.12.51.732
N043.39.50.208 E007.12.51.462
N043.39.50.112 E007.12.51.192
N043.39.50.017 E007.12.50.850
N043.39.49.934 E007.12.50.497
N043.39.49.873 E007.12.50.113
N043.39.49.821 E007.12.49.759
N043.39.49.023 E007.12.42.902
N043.39.48.763 E007.12.40.681
N043.39.48.620 E007.12.39.351
N043.39.48.549 E007.12.38.530
N043.39.48.489 E007.12.37.717
N043.39.48.459 E007.12.37.208
N043.39.48.478 E007.12.37.035
N043.39.48.519 E007.12.36.830
N043.39.48.598 E007.12.36.524
N043.39.48.658 E007.12.36.236
N043.39.48.699 E007.12.35.983
N043.39.48.743 E007.12.35.669
N043.39.48.801 E007.12.34.876
N043.39.48.842 E007.12.34.253
N043.39.48.887 E007.12.33.578
N043.39.48.945 E007.12.32.555
N043.39.48.440 E007.12.28.289
N043.39.48.433 E007.12.27.208
N043.39.48.524 E007.12.24.785
N043.39.48.600 E007.12.24.068
N043.39.48.582 E007.12.23.124

COLOR_Terrain3
N043.39.08.298 E007.12.49.575
N043.39.08.312 E007.12.49.399
N043.39.08.295 E007.12.49.249
N043.39.08.267 E007.12.49.101
N043.39.08.225 E007.12.48.986
N043.39.08.165 E007.12.48.855
N043.39.08.038 E007.12.48.663
N043.39.07.898 E007.12.48.474
N043.39.04.126 E007.12.43.283
N043.39.00.396 E007.12.38.150
N043.39.00.035 E007.12.37.696
N043.38.59.883 E007.12.37.598
N043.38.59.731 E007.12.37.567
N043.38.59.589 E007.12.37.580
N043.38.59.464 E007.12.37.634
N043.38.59.247 E007.12.37.785
N043.38.59.083 E007.12.37.908
N043.38.58.844 E007.12.38.124
N043.38.58.191 E007.12.38.962
N043.38.57.115 E007.12.40.501
N043.39.03.805 E007.12.49.647
N043.39.03.310 E007.12.50.377
N043.39.03.267 E007.12.50.480
N043.39.03.234 E007.12.50.626
N043.39.03.219 E007.12.50.805
N043.39.03.224 E007.12.51.006
N043.39.03.257 E007.12.51.210
N043.39.03.309 E007.12.51.344
N043.39.03.624 E007.12.51.790
N043.39.03.963 E007.12.51.332
N043.39.03.722 E007.12.50.982
N043.39.03.692 E007.12.50.927
N043.39.03.676 E007.12.50.839
N043.39.03.678 E007.12.50.741
N043.39.03.714 E007.12.50.647
N043.39.04.120 E007.12.50.072
N043.39.06.066 E007.12.52.740
N043.39.08.183 E007.12.49.803

COLOR_Terrain3
N043.39.19.313 E007.12.17.463
N043.39.20.345 E007.12.18.861
N043.39.20.908 E007.12.19.586
N043.39.21.407 E007.12.20.222
N043.39.21.690 E007.12.20.564
N043.39.21.908 E007.12.20.805
N043.39.22.054 E007.12.20.955
N043.39.22.160 E007.12.21.058
N043.39.22.226 E007.12.21.115
N043.39.22.286 E007.12.21.149
N043.39.22.345 E007.12.21.167
N043.39.22.401 E007.12.21.171
N043.39.22.520 E007.12.21.126
N043.39.22.629 E007.12.21.037
N043.39.22.711 E007.12.20.938
N043.39.22.916 E007.12.20.585
N043.39.22.968 E007.12.20.472
N043.39.22.986 E007.12.20.396
N043.39.22.986 E007.12.20.328
N043.39.22.968 E007.12.20.249
N043.39.22.956 E007.12.20.194
N043.39.22.881 E007.12.20.033
N043.39.22.805 E007.12.19.910
N043.39.22.649 E007.12.19.619
N043.39.22.295 E007.12.19.040
N043.39.21.920 E007.12.18.486
N043.39.21.503 E007.12.17.878
N043.39.21.102 E007.12.17.308
N043.39.20.594 E007.12.16.590
N043.39.18.030 E007.12.13.078
N043.39.16.351 E007.12.10.783
N043.39.15.401 E007.12.12.091

COLOR_Terrain3
N043.39.25.845 E007.12.23.649
N043.39.25.784 E007.12.23.619
N043.39.25.721 E007.12.23.597
N043.39.25.669 E007.12.23.589
N043.39.25.608 E007.12.23.589
N043.39.25.564 E007.12.23.599
N043.39.25.511 E007.12.23.620
N043.39.25.445 E007.12.23.653
N043.39.25.381 E007.12.23.690
N043.39.25.316 E007.12.23.737
N043.39.25.244 E007.12.23.802
N043.39.25.180 E007.12.23.871
N043.39.25.129 E007.12.23.936
N043.39.25.083 E007.12.24.000
N043.39.25.043 E007.12.24.071
N043.39.25.008 E007.12.24.142
N043.39.24.973 E007.12.24.233
N043.39.24.946 E007.12.24.322
N043.39.24.925 E007.12.24.417
N043.39.24.912 E007.12.24.513
N043.39.24.907 E007.12.24.614
N043.39.24.912 E007.12.24.704
N043.39.24.925 E007.12.24.774
N043.39.24.947 E007.12.24.847
N043.39.24.972 E007.12.24.914
N043.39.25.006 E007.12.24.976
N043.39.25.071 E007.12.25.085
N043.39.25.155 E007.12.25.221
N043.39.25.238 E007.12.25.355
N043.39.25.309 E007.12.25.467
N043.39.25.404 E007.12.25.617
N043.39.25.481 E007.12.25.736
N043.39.25.567 E007.12.25.873
N043.39.25.690 E007.12.26.060
N043.39.25.932 E007.12.26.420
N043.39.26.029 E007.12.26.563
N043.39.26.148 E007.12.26.731
N043.39.26.987 E007.12.27.916
N043.39.27.557 E007.12.28.702
N043.39.27.705 E007.12.28.909
N043.39.27.751 E007.12.28.970
N043.39.27.789 E007.12.29.006
N043.39.27.827 E007.12.29.038
N043.39.27.876 E007.12.29.064
N043.39.27.947 E007.12.29.090
N043.39.28.016 E007.12.29.105
N043.39.28.064 E007.12.29.111
N043.39.28.147 E007.12.29.110
N043.39.28.595 E007.12.29.102
N043.39.28.678 E007.12.29.098
N043.39.28.746 E007.12.29.081
N043.39.28.823 E007.12.29.052
N043.39.28.914 E007.12.29.002
N043.39.28.994 E007.12.28.937
N043.39.29.059 E007.12.28.863
N043.39.29.116 E007.12.28.773
N043.39.29.156 E007.12.28.686
N043.39.29.181 E007.12.28.595
N043.39.29.200 E007.12.28.477
N043.39.29.203 E007.12.28.360
N043.39.29.192 E007.12.28.238
N043.39.29.166 E007.12.28.125
N043.39.29.125 E007.12.28.017
N043.39.29.077 E007.12.27.926
N043.39.28.956 E007.12.27.723
N043.39.28.862 E007.12.27.576
N043.39.28.699 E007.12.27.321
N043.39.28.312 E007.12.26.741
N043.39.28.101 E007.12.26.430
N043.39.27.918 E007.12.26.170
N043.39.27.572 E007.12.25.695
N043.39.27.307 E007.12.25.354
N043.39.27.016 E007.12.24.981
N043.39.26.764 E007.12.24.669
N043.39.26.470 E007.12.24.309
N043.39.26.283 E007.12.24.091
N043.39.26.113 E007.12.23.904
N043.39.25.950 E007.12.23.737
N043.39.25.895 E007.12.23.687

COLOR_Terrain3
N043.39.33.776 E007.12.33.412
N043.39.33.235 E007.12.32.736
N043.39.33.120 E007.12.32.601
N043.39.33.034 E007.12.32.516
N043.39.32.937 E007.12.32.446
N043.39.32.862 E007.12.32.402
N043.39.32.783 E007.12.32.364
N043.39.32.695 E007.12.32.346
N043.39.32.612 E007.12.32.352
N043.39.32.531 E007.12.32.376
N043.39.32.378 E007.12.32.427
N043.39.31.402 E007.12.32.736
N043.39.31.308 E007.12.32.771
N043.39.31.254 E007.12.32.802
N043.39.31.211 E007.12.32.834
N043.39.31.166 E007.12.32.878
N043.39.31.112 E007.12.32.943
N043.39.31.073 E007.12.33.004
N043.39.31.037 E007.12.33.077
N043.39.31.005 E007.12.33.168
N043.39.30.984 E007.12.33.259
N043.39.30.974 E007.12.33.353
N043.39.30.969 E007.12.33.448
N043.39.30.978 E007.12.33.540
N043.39.30.994 E007.12.33.634
N043.39.31.028 E007.12.33.743
N043.39.31.062 E007.12.33.828
N043.39.31.140 E007.12.33.959
N043.39.31.260 E007.12.34.168
N043.39.31.407 E007.12.34.420
N043.39.31.461 E007.12.34.510
N043.39.31.585 E007.12.34.696
N043.39.31.789 E007.12.35.002
N043.39.31.874 E007.12.35.129
N043.39.31.967 E007.12.35.245
N043.39.32.247 E007.12.35.578
N043.39.32.612 E007.12.36.026
N043.39.32.857 E007.12.36.319
N043.39.33.130 E007.12.36.600
N043.39.33.247 E007.12.36.724
N043.39.33.316 E007.12.36.783
N043.39.33.412 E007.12.36.860
N043.39.33.530 E007.12.36.950
N043.39.33.597 E007.12.36.993
N043.39.33.676 E007.12.37.022
N043.39.33.752 E007.12.37.034
N043.39.33.828 E007.12.37.029
N043.39.33.907 E007.12.37.004
N043.39.34.030 E007.12.36.959
N043.39.34.770 E007.12.36.660
N043.39.34.889 E007.12.36.589
N043.39.34.987 E007.12.36.491
N043.39.35.057 E007.12.36.388
N043.39.35.119 E007.12.36.278
N043.39.35.178 E007.12.36.097
N043.39.35.206 E007.12.35.938
N043.39.35.213 E007.12.35.770
N043.39.35.197 E007.12.35.613
N043.39.35.160 E007.12.35.458
N043.39.35.105 E007.12.35.316
N043.39.35.029 E007.12.35.184
N043.39.34.925 E007.12.35.020
N043.39.34.712 E007.12.34.702
N043.39.34.366 E007.12.34.198
N043.39.34.039 E007.12.33.752

COLOR_Terrain3
N043.39.44.897 E007.12.29.682
N043.39.44.421 E007.12.29.707
N043.39.43.625 E007.12.29.840
N043.39.39.712 E007.12.30.686
N043.39.37.489 E007.12.31.194
N043.39.37.414 E007.12.31.377
N043.39.37.464 E007.12.31.492
N043.39.37.469 E007.12.31.734
N043.39.37.124 E007.12.32.458
N043.39.36.518 E007.12.32.112
N043.39.36.785 E007.12.31.363
N043.39.36.595 E007.12.31.405
N043.39.36.425 E007.12.31.435
N043.39.36.336 E007.12.31.466
N043.39.36.264 E007.12.31.505
N043.39.36.217 E007.12.31.553
N043.39.36.179 E007.12.31.614
N043.39.36.154 E007.12.31.693
N043.39.36.154 E007.12.31.768
N043.39.36.175 E007.12.31.869
N043.39.36.233 E007.12.32.042
N043.39.36.322 E007.12.32.243
N043.39.36.502 E007.12.32.576
N043.39.36.919 E007.12.32.853
N043.39.36.811 E007.12.33.043
N043.39.36.471 E007.12.33.188
N043.39.36.561 E007.12.33.673
N043.39.36.702 E007.12.34.037
N043.39.37.509 E007.12.34.064
N043.39.37.659 E007.12.34.394
N043.39.37.748 E007.12.34.357
N043.39.38.004 E007.12.34.782
N043.39.38.406 E007.12.34.857
N043.39.38.710 E007.12.34.651
N043.39.38.805 E007.12.34.726
N043.39.38.857 E007.12.35.353
N043.39.38.650 E007.12.35.590
N043.39.38.746 E007.12.35.636
N043.39.38.835 E007.12.35.677
N043.39.38.997 E007.12.35.665
N043.39.41.442 E007.12.35.129
N043.39.42.690 E007.12.34.845
N043.39.44.636 E007.12.34.350
N043.39.45.140 E007.12.34.184
N043.39.45.537 E007.12.34.026
N043.39.45.717 E007.12.33.923
N043.39.45.824 E007.12.33.808
N043.39.45.903 E007.12.33.660
N043.39.45.954 E007.12.33.479
N043.39.45.966 E007.12.33.287
N043.39.45.956 E007.12.32.892
N043.39.45.940 E007.12.32.375
N043.39.45.915 E007.12.32.001
N043.39.45.869 E007.12.31.569
N043.39.45.805 E007.12.31.157
N043.39.45.715 E007.12.30.702
N043.39.45.636 E007.12.30.371
N043.39.45.525 E007.12.30.105
N043.39.45.400 E007.12.29.899
N043.39.45.255 E007.12.29.788
N043.39.45.098 E007.12.29.705

COLOR_Terrain3
N043.39.46.381 E007.12.46.225
N043.39.46.426 E007.12.46.226
N043.39.46.516 E007.12.46.188
N043.39.46.569 E007.12.46.145
N043.39.46.603 E007.12.46.109
N043.39.46.640 E007.12.46.057
N043.39.46.661 E007.12.46.020
N043.39.46.676 E007.12.45.963
N043.39.46.695 E007.12.45.896
N043.39.46.703 E007.12.45.801
N043.39.46.692 E007.12.45.702
N043.39.46.518 E007.12.44.252
N043.39.46.296 E007.12.42.509
N043.39.46.100 E007.12.41.030
N043.39.45.906 E007.12.39.878
N043.39.45.772 E007.12.39.242
N043.39.45.612 E007.12.38.658
N043.39.45.539 E007.12.38.387
N043.39.45.443 E007.12.38.379
N043.39.45.333 E007.12.38.369
N043.39.45.076 E007.12.38.316
N043.39.44.725 E007.12.38.346
N043.39.43.459 E007.12.38.498
N043.39.42.678 E007.12.38.641
N043.39.42.095 E007.12.38.749
N043.39.41.846 E007.12.38.798
N043.39.41.806 E007.12.38.812
N043.39.41.695 E007.12.38.839
N043.39.41.629 E007.12.38.860
N043.39.41.546 E007.12.38.902
N043.39.41.478 E007.12.39.013
N043.39.41.433 E007.12.39.105
N043.39.41.412 E007.12.39.204
N043.39.41.438 E007.12.39.306
N043.39.41.495 E007.12.39.436
N043.39.41.608 E007.12.39.660
N043.39.41.776 E007.12.39.948
N043.39.42.021 E007.12.40.391
N043.39.42.993 E007.12.41.801
N043.39.44.081 E007.12.43.330
N043.39.45.185 E007.12.44.834
N043.39.45.907 E007.12.45.751
N043.39.46.188 E007.12.46.080
N043.39.46.304 E007.12.46.201

COLOR_Terrain3
N043.39.37.271 E007.12.40.023
N043.39.37.161 E007.12.40.059
N043.39.37.072 E007.12.40.098
N043.39.36.966 E007.12.40.163
N043.39.36.877 E007.12.40.218
N043.39.36.794 E007.12.40.301
N043.39.36.713 E007.12.40.413
N043.39.36.644 E007.12.40.560
N043.39.36.595 E007.12.40.746
N043.39.36.582 E007.12.40.942
N043.39.36.589 E007.12.41.039
N043.39.36.614 E007.12.41.140
N043.39.36.666 E007.12.41.257
N043.39.36.755 E007.12.41.401
N043.39.46.495 E007.12.54.809
N043.39.46.651 E007.12.55.021
N043.39.46.707 E007.12.55.090
N043.39.46.748 E007.12.55.133
N043.39.46.806 E007.12.55.179
N043.39.46.876 E007.12.55.214
N043.39.46.956 E007.12.55.245
N043.39.47.034 E007.12.55.259
N043.39.47.119 E007.12.55.252
N043.39.47.179 E007.12.55.233
N043.39.47.277 E007.12.55.182
N043.39.47.390 E007.12.55.107
N043.39.47.485 E007.12.55.015
N043.39.47.562 E007.12.54.925
N043.39.47.612 E007.12.54.847
N043.39.47.685 E007.12.54.693
N043.39.47.760 E007.12.54.532
N043.39.47.803 E007.12.54.406
N043.39.47.830 E007.12.54.310
N043.39.47.842 E007.12.54.244
N043.39.47.843 E007.12.54.178
N043.39.47.836 E007.12.54.041
N043.39.47.826 E007.12.53.946
N043.39.47.741 E007.12.53.536
N043.39.47.712 E007.12.53.396
N043.39.47.678 E007.12.53.280
N043.39.47.472 E007.12.52.630
N043.39.47.417 E007.12.52.474
N043.39.47.358 E007.12.52.339
N043.39.47.282 E007.12.52.213
N043.39.39.810 E007.12.41.843
N043.39.39.276 E007.12.41.143
N043.39.39.199 E007.12.41.042
N043.39.38.882 E007.12.40.667
N043.39.38.554 E007.12.40.284
N043.39.38.519 E007.12.40.242
N043.39.38.264 E007.12.40.004
N043.39.38.165 E007.12.39.914
N043.39.38.094 E007.12.39.869
N043.39.37.995 E007.12.39.839
N043.39.37.883 E007.12.39.827
N043.39.37.762 E007.12.39.856

COLOR_Terrain3
N043.39.49.479 E007.12.58.296
N043.39.49.452 E007.12.58.342
N043.39.49.425 E007.12.58.417
N043.39.49.402 E007.12.58.500
N043.39.49.386 E007.12.58.610
N043.39.49.384 E007.12.58.680
N043.39.49.397 E007.12.58.743
N043.39.49.428 E007.12.58.807
N043.39.49.483 E007.12.58.884
N043.39.56.426 E007.13.08.426
N043.39.56.489 E007.13.08.504
N043.39.56.569 E007.13.08.584
N043.39.56.639 E007.13.08.641
N043.39.57.092 E007.13.08.206
N043.39.57.414 E007.13.07.763
N043.39.57.341 E007.13.07.585
N043.39.57.287 E007.13.07.479
N043.39.57.216 E007.13.07.362
N043.39.57.136 E007.13.07.257
N043.39.57.025 E007.13.07.113
N043.39.56.943 E007.13.06.986
N043.39.56.851 E007.13.06.833
N043.39.56.759 E007.13.06.667
N043.39.56.678 E007.13.06.501
N043.39.56.522 E007.13.06.113
N043.39.56.471 E007.13.05.991
N043.39.56.395 E007.13.05.854
N043.39.56.252 E007.13.05.637
N043.39.56.165 E007.13.05.522
N043.39.56.077 E007.13.05.418
N043.39.56.014 E007.13.05.352
N043.39.55.927 E007.13.05.260
N043.39.55.830 E007.13.05.138
N043.39.55.719 E007.13.04.985
N043.39.55.628 E007.13.04.848
N043.39.55.558 E007.13.04.727
N043.39.55.470 E007.13.04.573
N043.39.55.341 E007.13.04.347
N043.39.55.134 E007.13.03.976
N043.39.55.025 E007.13.03.782
N043.39.54.935 E007.13.03.643
N043.39.52.647 E007.13.00.490
N043.39.51.291 E007.12.58.623
N043.39.51.147 E007.12.58.422
N043.39.51.059 E007.12.58.306
N043.39.50.956 E007.12.58.187
N043.39.50.849 E007.12.58.080
N043.39.50.756 E007.12.57.998
N043.39.50.600 E007.12.57.877
N043.39.50.436 E007.12.57.770
N043.39.50.209 E007.12.57.659
N043.39.49.997 E007.12.57.576

COLOR_Terrain3
N043.40.03.004 E007.13.15.091
N043.39.59.948 E007.13.10.894
N043.39.59.254 E007.13.11.943
N043.39.59.193 E007.13.12.075
N043.39.59.496 E007.13.12.673
N043.39.59.852 E007.13.13.140
N043.40.00.788 E007.13.14.480
N043.40.05.996 E007.13.21.645
N043.40.06.383 E007.13.22.182
N043.40.08.308 E007.13.25.318
N043.40.13.564 E007.13.32.550
N043.40.13.656 E007.13.32.755
N043.40.13.775 E007.13.33.059
N043.40.13.889 E007.13.33.379
N043.40.13.968 E007.13.33.641
N043.40.14.047 E007.13.33.965
N043.40.14.105 E007.13.34.279
N043.40.14.144 E007.13.34.572
N043.40.14.166 E007.13.34.824
N043.40.19.119 E007.13.41.679
N043.40.19.226 E007.13.41.834
N043.40.19.321 E007.13.41.958
N043.40.19.412 E007.13.42.045
N043.40.19.495 E007.13.42.104
N043.40.19.580 E007.13.42.148
N043.40.19.679 E007.13.42.189
N043.40.19.774 E007.13.42.208
N043.40.19.867 E007.13.42.203
N043.40.19.956 E007.13.42.189
N043.40.20.043 E007.13.42.158
N043.40.20.115 E007.13.42.127
N043.40.20.206 E007.13.42.068
N043.40.20.302 E007.13.41.987
N043.40.20.379 E007.13.41.926
N043.40.20.455 E007.13.41.832
N043.40.20.519 E007.13.41.733
N043.40.20.574 E007.13.41.618
N043.40.20.631 E007.13.41.484
N043.40.20.679 E007.13.41.331
N043.40.20.710 E007.13.41.158
N043.40.20.731 E007.13.40.980
N043.40.20.728 E007.13.40.805
N043.40.20.719 E007.13.40.659
N043.40.20.695 E007.13.40.488
N043.40.20.655 E007.13.40.350
N043.40.20.609 E007.13.40.224
N043.40.20.536 E007.13.40.064
N043.40.20.445 E007.13.39.901
N043.40.20.126 E007.13.39.390
N043.40.17.858 E007.13.36.203
N043.40.17.012 E007.13.35.039
N043.40.16.523 E007.13.34.372
N043.40.16.189 E007.13.33.927
N043.40.15.997 E007.13.33.674
N043.40.15.755 E007.13.33.359
N043.40.15.612 E007.13.33.172
N043.40.15.516 E007.13.33.046
N043.40.15.274 E007.13.32.730
N043.40.15.080 E007.13.32.477
N043.40.14.826 E007.13.32.147
N043.40.14.678 E007.13.31.950
N043.40.12.434 E007.13.28.874
N043.40.11.399 E007.13.27.445
N043.40.10.757 E007.13.26.563
N043.40.10.110 E007.13.25.675
N043.40.09.373 E007.13.24.639
N043.40.09.164 E007.13.24.328
N043.40.09.037 E007.13.24.131
N043.40.08.908 E007.13.23.928
N043.40.08.655 E007.13.23.517
N043.40.08.518 E007.13.23.286
N043.40.08.303 E007.13.22.927
N043.40.08.043 E007.13.22.508
N043.40.07.820 E007.13.22.164
N043.40.07.511 E007.13.21.724
N043.40.06.368 E007.13.20.183
N043.40.04.650 E007.13.17.798
N043.40.04.342 E007.13.17.366
N043.40.04.114 E007.13.17.027
N043.40.03.899 E007.13.16.667
N043.40.03.559 E007.13.16.066

COLOR_RunwayConcrete
N043.39.03.611 E007.12.52.154
N043.39.04.260 E007.12.53.040
N043.39.04.902 E007.12.52.153
N043.39.04.257 E007.12.51.266

COLOR_RunwayConcrete
N043.38.57.079 E007.12.40.148
N043.38.57.728 E007.12.39.260
N043.38.57.080 E007.12.38.369
N043.38.56.433 E007.12.39.260

COLOR_RunwayConcrete
N043.39.04.426 E007.12.13.214
N043.39.04.439 E007.12.13.666
N043.39.05.367 E007.12.14.895
N043.39.05.080 E007.12.15.105
N043.39.04.795 E007.12.15.236
N043.39.04.601 E007.12.15.328
N043.39.04.327 E007.12.15.414
N043.39.04.031 E007.12.15.452
N043.39.03.716 E007.12.15.446
N043.39.03.475 E007.12.15.399
N043.39.03.319 E007.12.15.346
N043.39.03.136 E007.12.15.584
N043.39.03.814 E007.12.16.507
N043.39.03.672 E007.12.17.778
N043.39.03.938 E007.12.17.766
N043.39.05.014 E007.12.19.194
N043.39.06.234 E007.12.17.492
N043.39.06.400 E007.12.17.743
N043.39.06.688 E007.12.17.362
N043.39.06.815 E007.12.17.437
N043.39.07.042 E007.12.17.705
N043.39.12.444 E007.12.25.129
N043.39.11.867 E007.12.25.328
N043.39.11.445 E007.12.25.421
N043.39.11.051 E007.12.25.417
N043.39.10.639 E007.12.25.335
N043.39.10.406 E007.12.25.274
N043.39.10.156 E007.12.25.160
N043.39.09.885 E007.12.25.009
N043.39.09.585 E007.12.24.763
N043.39.08.651 E007.12.26.782
N043.39.09.007 E007.12.27.069
N043.39.09.300 E007.12.27.300
N043.39.09.700 E007.12.27.508
N043.39.09.975 E007.12.27.622
N043.39.10.408 E007.12.27.760
N043.39.10.668 E007.12.27.796
N043.39.10.696 E007.12.27.802
N043.39.10.705 E007.12.27.834
N043.39.10.641 E007.12.27.936
N043.39.10.529 E007.12.28.061
N043.39.10.972 E007.12.28.861
N043.39.11.832 E007.12.30.106
N043.39.12.266 E007.12.29.556
N043.39.12.339 E007.12.29.801
N043.39.12.426 E007.12.30.366
N043.39.12.511 E007.12.30.954
N043.39.14.554 E007.12.30.118
N043.39.14.512 E007.12.29.760
N043.39.14.497 E007.12.29.366
N043.39.14.537 E007.12.28.916
N043.39.14.610 E007.12.28.677
N043.39.14.718 E007.12.28.500
N043.39.14.797 E007.12.28.369
N043.39.17.645 E007.12.32.291
N043.39.17.152 E007.12.32.396
N043.39.17.213 E007.12.32.743
N043.39.16.322 E007.12.32.949
N043.39.16.572 E007.12.35.099
N043.39.18.778 E007.12.34.613
N043.39.18.824 E007.12.34.942
N043.39.19.492 E007.12.34.831
N043.39.40.673 E007.13.03.935
N043.39.41.113 E007.13.04.493
N043.39.40.601 E007.13.04.659
N043.39.40.056 E007.13.04.771
N043.39.39.735 E007.13.04.770
N043.39.39.411 E007.13.04.677
N043.39.39.032 E007.13.06.985
N043.39.39.590 E007.13.07.151
N043.39.40.120 E007.13.07.174
N043.39.40.711 E007.13.07.188
N043.39.41.349 E007.13.06.985
N043.39.41.724 E007.13.06.821
N043.39.42.155 E007.13.06.616
N043.39.42.487 E007.13.06.477
N043.39.50.571 E007.13.17.545
N043.39.50.261 E007.13.17.666
N043.39.50.011 E007.13.17.748
N043.39.49.981 E007.13.18.055
N043.39.49.662 E007.13.18.065
N043.39.49.326 E007.13.18.032
N043.39.49.004 E007.13.17.947
N043.39.48.620 E007.13.20.274
N043.39.48.907 E007.13.20.349
N043.39.49.179 E007.13.20.429
N043.39.49.386 E007.13.20.474
N043.39.49.243 E007.13.20.735
N043.39.49.067 E007.13.21.037
N043.39.48.932 E007.13.21.360
N043.39.48.793 E007.13.21.654
N043.39.48.715 E007.13.21.958
N043.39.48.579 E007.13.22.399
N043.39.48.526 E007.13.22.711
N043.39.50.519 E007.13.23.378
N043.39.50.570 E007.13.23.198
N043.39.50.639 E007.13.22.955
N043.39.50.788 E007.13.22.580
N043.39.50.899 E007.13.22.327
N043.39.51.084 E007.13.21.966
N043.39.51.317 E007.13.21.545
N043.39.51.572 E007.13.21.196
N043.39.51.771 E007.13.20.873
N043.39.52.015 E007.13.20.507
N043.39.52.209 E007.13.20.264
N043.39.52.353 E007.13.20.184
N043.39.52.470 E007.13.20.223
N043.39.52.607 E007.13.20.324
N043.39.52.834 E007.13.20.622
N043.39.59.324 E007.13.29.586
N043.39.59.655 E007.13.30.093
N043.39.59.712 E007.13.30.224
N043.39.59.476 E007.13.30.503
N043.39.59.890 E007.13.31.234
N043.39.59.887 E007.13.31.523
N043.40.00.082 E007.13.31.608
N043.39.59.953 E007.13.31.921
N043.39.59.784 E007.13.32.286
N043.39.59.610 E007.13.32.621
N043.39.59.345 E007.13.33.034
N043.40.00.510 E007.13.34.614
N043.40.00.757 E007.13.34.279
N043.40.00.966 E007.13.34.079
N043.40.01.169 E007.13.33.862
N043.40.01.405 E007.13.33.665
N043.40.01.513 E007.13.33.596
N043.40.01.592 E007.13.33.874
N043.40.01.886 E007.13.33.820
N043.40.02.111 E007.13.33.825
N043.40.02.314 E007.13.33.908
N043.40.02.521 E007.13.34.063
N043.40.02.802 E007.13.34.359
N043.40.05.971 E007.13.38.746
N043.40.06.144 E007.13.38.484
N043.40.09.052 E007.13.42.457
N043.40.11.791 E007.13.38.609
N043.40.10.631 E007.13.37.038
N043.40.10.393 E007.13.37.283
N043.40.10.199 E007.13.37.481
N043.40.09.969 E007.13.37.698
N043.40.09.724 E007.13.37.890
N043.40.09.552 E007.13.37.991
N043.40.09.289 E007.13.38.028
N043.40.09.092 E007.13.38.028
N043.40.08.858 E007.13.37.966
N043.40.08.619 E007.13.37.863
N043.40.08.371 E007.13.37.686
N043.40.08.171 E007.13.37.481
N043.40.07.918 E007.13.37.183
N043.40.07.677 E007.13.36.825
N043.40.07.519 E007.13.36.594
N043.40.07.700 E007.13.36.324
N043.40.04.584 E007.13.32.093
N043.40.04.354 E007.13.31.781
N043.40.04.242 E007.13.31.586
N043.40.04.170 E007.13.31.364
N043.40.04.133 E007.13.31.139
N043.40.04.117 E007.13.30.911
N043.40.04.117 E007.13.30.645
N043.40.04.119 E007.13.30.416
