COLOR_GrasSurface         
N043.38.58.625 E001.20.32.422
N043.39.00.188 E001.20.29.708
N043.39.00.573 E001.20.29.017
N043.39.00.828 E001.20.28.538
N043.39.01.119 E001.20.28.020
N043.39.01.418 E001.20.27.384
N043.39.02.535 E001.20.24.869
N043.39.02.277 E001.20.22.999

COLOR_HardSurface4         
N043.37.29.638 E001.22.33.147
N043.37.27.625 E001.22.34.874
N043.37.29.919 E001.22.38.838
N043.37.30.636 E001.22.38.147
N043.37.29.533 E001.22.35.930
N043.37.29.088 E001.22.35.099
N043.37.29.895 E001.22.34.227
N043.37.30.066 E001.22.34.143
N043.37.33.833 E001.22.30.095
N043.37.33.528 E001.22.29.529

COLOR_HardSurface4         
N043.37.34.264 E001.22.35.800
N043.37.34.235 E001.22.36.050
N043.37.34.231 E001.22.36.136
N043.37.34.236 E001.22.36.303
N043.37.34.249 E001.22.36.448
N043.37.34.270 E001.22.36.616
N043.37.34.305 E001.22.36.754
N043.37.34.363 E001.22.36.928
N043.37.34.461 E001.22.37.176
N043.37.34.581 E001.22.37.350
N043.37.34.720 E001.22.37.504
N043.37.35.016 E001.22.37.717
N043.37.37.042 E001.22.39.058
N043.37.38.957 E001.22.40.342
N043.37.39.087 E001.22.40.410
N043.37.39.254 E001.22.40.459
N043.37.39.411 E001.22.40.493
N043.37.39.558 E001.22.40.495
N043.37.39.700 E001.22.40.488
N043.37.39.802 E001.22.40.467
N043.37.39.894 E001.22.40.414
N043.37.40.002 E001.22.40.322
N043.37.45.229 E001.22.34.805
N043.37.46.953 E001.22.32.912
N043.37.46.382 E001.22.29.757
N043.37.48.656 E001.22.24.614
N043.37.59.654 E001.22.13.621
N043.37.59.049 E001.22.12.593
N043.37.58.555 E001.22.11.254
N043.37.56.524 E001.22.11.163
N043.37.54.491 E001.22.12.468
N043.37.53.747 E001.22.14.988
N043.37.53.865 E001.22.17.290
N043.37.47.236 E001.22.24.389
N043.37.45.691 E001.22.26.430
N043.37.44.509 E001.22.27.364
N043.37.44.681 E001.22.29.972
N043.37.45.436 E001.22.31.200
N043.37.44.692 E001.22.33.089
N043.37.38.683 E001.22.39.175
N043.37.37.255 E001.22.38.285
N043.37.35.489 E001.22.36.874
N043.37.34.839 E001.22.36.248
N043.37.34.982 E001.22.34.233
N043.37.34.535 E001.22.33.845

COLOR_HardSurface4         
N043.39.11.412 E001.21.16.383
N043.39.11.662 E001.21.16.364
N043.39.11.818 E001.21.18.190
N043.39.11.210 E001.21.18.309
N043.39.11.333 E001.21.19.706
N043.39.10.057 E001.21.19.889
N043.39.09.843 E001.21.18.478
N043.39.08.133 E001.21.18.728
N043.39.08.190 E001.21.20.142
N043.39.06.878 E001.21.20.358
N043.39.06.742 E001.21.18.904
N043.39.05.061 E001.21.19.154
N043.39.05.129 E001.21.20.512
N043.39.03.930 E001.21.20.686
N043.39.03.710 E001.21.19.310
N043.39.01.891 E001.21.19.528
N043.39.01.963 E001.21.20.979
N043.39.00.734 E001.21.21.144
N043.39.00.613 E001.21.19.738
N043.38.58.875 E001.21.19.983
N043.38.58.984 E001.21.21.344
N043.38.57.691 E001.21.21.601
N043.38.55.872 E001.21.21.847
N043.38.55.854 E001.21.21.601
N043.38.53.692 E001.21.21.872
N043.38.53.826 E001.21.23.657
N043.38.55.910 E001.21.23.452
N043.38.56.004 E001.21.24.630
N043.38.57.889 E001.21.24.350
N043.38.57.892 E001.21.23.142
N043.38.59.483 E001.21.22.941
N043.38.59.554 E001.21.24.054
N043.39.00.927 E001.21.23.875
N043.39.00.820 E001.21.22.473
N043.39.02.072 E001.21.22.318
N043.39.02.207 E001.21.23.717
N043.39.03.967 E001.21.23.412
N043.39.03.992 E001.21.22.033
N043.39.05.276 E001.21.21.841
N043.39.05.387 E001.21.23.215
N043.39.07.063 E001.21.22.975
N043.39.06.978 E001.21.21.584
N043.39.08.238 E001.21.21.380
N043.39.08.413 E001.21.22.863
N043.39.10.138 E001.21.22.569
N043.39.10.145 E001.21.21.293
N043.39.11.416 E001.21.21.119
N043.39.11.487 E001.21.22.373
N043.39.12.108 E001.21.22.276
N043.39.12.229 E001.21.24.113
N043.39.11.967 E001.21.24.198
N043.39.12.004 E001.21.24.493
N043.39.12.527 E001.21.24.422
N043.39.11.914 E001.21.16.024
N043.39.11.391 E001.21.16.100

COLOR_HardSurface4         
